0,1,2,3,Output
3.604828404613332,1.6620483203135112,1.1623012702774407,2.6285030670613305,0.22979808481773986
2.648842280693288,1.9663876004182446,2.405806304320493,4.606458487879006,-0.4362816421628993
4.323421211885149,2.1724721788089245,2.30318007682883,3.64897580331131,1.4415726925953818
4.832552469428233,4.7788794673039,4.836242786981886,4.996359967850237,-1.076468338080001
1.8806366669813381,2.352571222943507,4.639789738830217,1.5522760202699946,-0.8953584070745325
4.831302538316994,3.877210661925259,4.003763127565205,4.268716417305253,-0.7516208530330298
2.2698807017297296,3.3971572571413575,2.249744385414141,1.9148014516756096,0.416104006471944
4.735530220834562,1.2113151808141738,1.0381231195948102,4.185328221695197,0.11692674565943287
1.9573154854615504,2.1944833959546277,1.0267900211865086,1.1395924973130027,0.4831232131360823
2.751361279862894,3.734246694727263,3.6738012225800554,2.0544149485096743,0.386725596558074
3.691885175609666,2.4342564652748564,4.7782740613908805,1.3968735203238714,-1.1779637211705267
3.3659589473525604,1.3469233391848805,4.447294105566582,3.166038122573051,-1.1483993246323936
4.7978581524837765,1.8538166448365092,3.2132602591264523,3.0509524539620987,1.1021906685829028
2.100557902992098,3.086935600576092,3.1208087770722863,4.5730853201506445,0.06724222207901834
3.3406966789854033,4.1184465734143405,2.624090803768465,2.2472533910645502,1.1562071405323673
1.0142721106855195,1.8711958501391028,1.819636320164355,2.2259761942617096,-1.0149054640343096
2.5974036016981494,2.5932380617604793,2.006101208097446,4.972983621180103,0.1197316286136502
1.6311853665236797,2.3331913627647296,2.6955303709139797,2.941682008570127,-0.4292130319321608
4.050899372253093,2.435167326785779,3.168089184095218,4.9236041209383625,-0.10585751701468445
2.8982349210181426,2.550341173259574,3.1090058563217187,2.3914594430099396,-0.3860549615482175
4.9343801469917095,4.9565880283373875,1.9927405484521428,3.1268113659172663,0.42143082668581844
1.7368984515290289,2.2066555411418083,1.870544836478564,4.204379716504212,-0.046257571980463395
4.020380983231563,3.512376381170847,2.0773156067113807,3.234885244805733,1.5570217445364223
2.386133645298182,4.591729891108526,3.631366053729042,3.2532038324117827,0.7552776391637747
3.877716013483338,4.802534139861141,4.272994151168672,3.677466643454184,0.1549188169280495
1.9060496038770487,3.2650825745556324,1.8225785177127425,1.6175448321451626,0.27215723495496846
3.2662517200959265,1.4258046223795926,3.101967226329566,3.32064672030539,-1.4017239391975236
3.1469036360523504,2.344919146432074,2.3822929349515225,3.718618000923592,-0.31036049344092903
2.445499994626752,1.0110355614950106,4.934284336026154,3.8373573018386846,0.03801732785785765
2.1416725907210052,2.8497751698902594,3.2983043469378583,4.884552556498361,0.06882959893857372
1.8197380778334478,4.081481582321631,4.360911835311736,1.82364593148244,-0.23964047234445054
1.783240832009247,2.37933954987609,3.355439773188709,3.662518292908386,-0.2396453667402679
3.2605579253064283,4.91668700827965,1.2264880038918466,3.115995864225819,0.9752103793187087
1.990215460767831,4.209451459308441,4.329447036829389,1.56943720632421,0.04026699285533708
4.386169694173404,2.9536783285383055,2.9212683396423125,4.796829820288016,0.7370646668275037
4.512600655526713,4.464901197950109,1.291071649792804,3.736102844511454,1.0989573601794642
3.339073798727194,2.516007285440901,3.671085957943626,1.0084894488695881,-0.3451108340652793
4.797888481294706,3.1292633269001406,2.4654170203959582,4.559531157065579,1.4072638805090798
