0,1,2,3,Output
2.808636613806166,4.638313390328527,2.181963862667532,7.766078467368755,-1.0728160306012535
3.3905483581960256,5.944064982806864,3.798659483438194,2.500903256394042,-0.2259188884321791
3.216930789947301,2.1053239385594895,8.246209352425158,4.860795621744731,0.9999786466758255
5.71444881261523,6.948921451187708,3.2200459077640113,4.787404009587341,0.4301935288842751
9.703881023559502,3.3137374348103044,7.577594458159078,3.0412476900522165,1.3182975568077897
7.326564943826546,6.690896056480018,2.169866284341785,6.77326471625745,-0.7112008111084421
2.5977498877058527,1.6763269162655126,1.218105022783519,5.339895669297467,-0.5899525907025935
3.3447832970868907,2.65275802491835,1.5696501685595632,1.9159030295615647,1.2758810186776817
2.5563449638520552,7.757218210606332,5.347809154605218,4.519534460420362,-1.0563763552617593
4.656395993788491,2.946363056546508,3.66610430839263,7.45563467262745,0.14641465022352446
5.488291205286746,9.605672517636943,3.134521911082727,9.565828735880471,0.9082006144041814
9.485795470388677,6.965738835723432,7.907652210255699,6.434238660938685,0.24978219327426995
3.909002829621233,6.471910179117328,3.548932563473888,8.210048212454225,-1.5979154740771564
4.104832828883736,7.99894525755021,6.601536173017665,4.14624228056228,-0.2240614473346902
2.6026582887155256,9.221274732494809,9.58246303272414,7.950645244264499,0.5561440183414994
3.1783505402804506,9.669635857042394,3.46907438800578,4.157181105908713,0.04813423959755638
3.280388422809456,5.81328775555244,4.152088553621951,2.05921471160219,-0.38321608012970937
4.859363396326959,6.080869768048532,6.392364890072967,3.158064874020024,-0.685429898209852
4.434191875111109,7.81829632712502,1.6054566140764792,2.071382928503772,1.089348115251451
2.745689118001814,7.9018753200512055,7.533163165254366,8.027960159162792,-1.6593500146507818
6.095437752276875,9.773199506839818,5.53706012386952,9.58124877800267,-0.45836821603517763
3.0594842674993337,2.89963072343476,2.9504902854922204,7.946258250830335,0.005267076454700755
1.9374918105554881,7.218815049802722,4.07270728565672,4.465890574428498,-1.1061871191290105
2.7004162006395553,6.3127403926920405,6.03376896583093,2.5899221086446422,-0.8935826091019043
9.499026913567612,4.848888788962451,7.237910887395735,5.6769479140822225,0.8292046357145124
4.71901308905515,6.51148080373899,7.602325633508789,1.8865714694653142,-0.5357526508748537
6.648171847520165,3.8644717170516105,4.0529930272771875,7.273773430521749,-0.4047284082236007
4.6125731439156406,8.245033529570854,1.3111079000791386,3.181838039102432,1.2317396984417202
7.490216596796828,5.5179534827491805,4.771319806947071,8.66390972082416,0.06916455941571957
5.069895972170683,1.4661985406875677,8.78510285067826,5.234326604844977,1.4751728331533065
4.677858246789173,6.818703767610952,9.980808346367956,4.845100568047674,-0.10413000988588295
1.7023225930999404,2.130024971025694,7.93886669154467,7.638113404128359,0.3646233615713415
6.787163261363962,6.708883562099914,3.135987788622899,7.739804615406662,-1.0723759237617685
5.382041254807371,1.2393331137069095,1.2001584815094142,5.353907387187258,0.9947344038465222
1.7067946943544663,5.7215417757591505,6.628879751888958,6.746869062645191,-2.0408862925700086
6.404441656761916,2.221003962502979,7.87942021417013,1.2773463776422456,-0.33627455276620327
3.23705493302933,1.4736235025732056,3.5354136713687523,2.729083007827376,1.0384551811227312
9.024830402810366,1.0222496824414444,9.981524327286651,1.9013617347408427,0.7601464875846218
2.2018414498737298,5.196133690266662,8.171244890411133,9.007725090436967,-1.2346769476095505
8.756811883103303,8.352211277354643,7.019525228872958,3.4418500477854206,-0.7296936090584492
2.6139215220365823,5.764159339032612,6.525118187246367,4.488954205091327,-1.7555887713525784
2.175060231498249,5.151154365411674,3.099382616273727,3.9050503682382196,-0.8827682321674502
6.87940690372451,3.8863492965037887,2.167891176483679,8.15217225765521,-0.32347263703427886
7.406308242575017,5.395427373476081,6.36753009376484,9.545355407500553,0.31179446015019857
4.449150786975977,4.5709031675098295,9.335663611390181,1.0993980066475266,-0.2005500702225923
6.1436689825006505,3.2158016093906507,7.43386312148056,6.279279268037345,-0.4920062023648638
7.417665495616504,9.265988372317446,6.883945113029578,4.858414129633001,-0.7932198253219193
1.785522581903817,4.957504698715282,4.833852479974592,2.7897947666450453,-0.0055029156101502955
1.9732884793951642,9.826032201095945,2.0806349510503828,3.531754670883884,0.8918445073678958
1.862248625950718,8.028533543825745,7.591495570083939,8.500591075445687,-0.868955444060687
7.707541991867411,2.923415221696357,8.169744247966388,5.597852469956129,-0.05823573103964341
1.4915089992881352,1.9055684240351327,7.000337842523107,9.91648225943223,0.44602217745852496
6.766458547205296,7.519959358831399,1.214271872008655,1.682263180199317,0.5141856632271627
1.3328774477618488,2.5253229801260706,2.892338167077747,2.491504556557619,-0.990972379764706
7.34223829220389,1.1308173723018367,7.522790680206564,9.58693569187096,-1.8550966621075107
4.397701886402104,1.0832130143647785,9.313919458426277,5.448540646632059,1.222124089749793
9.390931095832839,5.2605664150719775,5.4512046437878805,5.326457817553171,-0.16637547510835332
6.75425987361335,5.5065441534037225,7.957482901362902,1.991054842159629,-1.1349612682482646
3.9625334369093848,7.212118243232707,7.870517430133312,6.923108377355885,-0.6218072160858971
4.149213572570975,2.3995725231630365,2.3853817204441774,8.16562370902791,0.16394845097986616
6.168377969734499,8.020800375694675,3.348822698892081,8.365657816837786,0.26441376127712884
4.245156818504061,3.134469996251431,9.361379416270868,5.843810904859779,0.9828753420182639
8.307792336075291,4.5016366919797735,7.037531166093826,3.924524830212035,-0.9012091297956961
6.416934426674787,7.973765952879765,3.4608431530691384,4.607445862401612,0.5462310254185514
2.174958358574459,3.1775318408711026,4.268864861399798,1.294132801128994,0.38377984540104826
3.5136881514533442,5.824154137129527,5.9536122526315225,7.8821616527800185,-2.0040303662817336
